pqn1, pqn2,l1,                 l2, E1, E2, delta E in R*Z m^-1,delta E in electron volts,delta E in Hz,is backwards?,degeneracy
96, 97,2,                 3, 1.083940E-04, 1.063034E-04, 2.090648E-06,2.844472E-05,6.877902E+09,0,35
98, 99,4,                 4, 1.041233E-04, 1.020304E-04, 2.092877E-06,2.847504E-05,6.885234E+09,0,1959575
77, 78,0,                 1, 1.695863E-04, 1.674798E-04, 2.106459E-06,2.865983E-05,6.929918E+09,0,3
98, 99,3,                 4, 1.041447E-04, 1.020304E-04, 2.114342E-06,2.876709E-05,6.955852E+09,0,63
97, 98,4,                 3, 1.062812E-04, 1.041447E-04, 2.136473E-06,2.906819E-05,7.028657E+09,0,63
59, 60,2,                 1, 2.867875E-04, 2.846490E-04, 2.138507E-06,2.909587E-05,7.035351E+09,0,15
79, 79,1,                 0, 1.632277E-04, 1.610860E-04, 2.141675E-06,2.913897E-05,7.045772E+09,0,3
99, 100,3,                 2, 1.020512E-04, 9.990007E-05, 2.151152E-06,2.926791E-05,7.076949E+09,0,35
95, 96,2,                 3, 1.106868E-04, 1.085298E-04, 2.157001E-06,2.934750E-05,7.096193E+09,0,35
97, 98,4,                 4, 1.062812E-04, 1.041233E-04, 2.157938E-06,2.936024E-05,7.099275E+09,0,1900971
90, 90,1,                 2, 1.254802E-04, 1.233197E-04, 2.160501E-06,2.939511E-05,7.107706E+09,0,15
97, 98,3,                 4, 1.063034E-04, 1.041233E-04, 2.180074E-06,2.966142E-05,7.172100E+09,0,63
21, 21,3,                 4, 2.269756E-03, 2.267574E-03, 2.182765E-06,2.969802E-05,7.180950E+09,0,63
38, 38,2,                 3, 6.907019E-04, 6.928891E-04, 2.187109E-06,2.975713E-05,7.195242E+09,1,35
76, 77,0,                 1, 1.740909E-04, 1.719003E-04, 2.190674E-06,2.980564E-05,7.206972E+09,0,3
96, 97,4,                 3, 1.085069E-04, 1.063034E-04, 2.203588E-06,2.998134E-05,7.249457E+09,0,63
98, 99,3,                 2, 1.041447E-04, 1.019274E-04, 2.217325E-06,3.016825E-05,7.294650E+09,0,35
78, 78,1,                 0, 1.674798E-04, 1.652542E-04, 2.225620E-06,3.028111E-05,7.321940E+09,0,3
96, 97,4,                 4, 1.085069E-04, 1.062812E-04, 2.225724E-06,3.028252E-05,7.322281E+09,0,1843547
94, 95,2,                 3, 1.130531E-04, 1.108269E-04, 2.226192E-06,3.028889E-05,7.323821E+09,0,35
89, 89,1,                 2, 1.283394E-04, 1.261050E-04, 2.234435E-06,3.040103E-05,7.350937E+09,0,15
96, 97,3,                 4, 1.085298E-04, 1.062812E-04, 2.248560E-06,3.059321E-05,7.397406E+09,0,63
58, 59,2,                 1, 2.967533E-04, 2.945026E-04, 2.250722E-06,3.062263E-05,7.404520E+09,0,15
95, 96,4,                 3, 1.108033E-04, 1.085298E-04, 2.273544E-06,3.093315E-05,7.479602E+09,0,63
75, 76,0,                 1, 1.787775E-04, 1.764981E-04, 2.279439E-06,3.101335E-05,7.498995E+09,0,3
97, 98,3,                 2, 1.063034E-04, 1.040171E-04, 2.286241E-06,3.110590E-05,7.521373E+09,0,35
95, 96,4,                 4, 1.108033E-04, 1.085069E-04, 2.296380E-06,3.124384E-05,7.554726E+09,0,1787291
93, 94,2,                 3, 1.154961E-04, 1.131977E-04, 2.298374E-06,3.127098E-05,7.561289E+09,0,35
88, 88,1,                 2, 1.312974E-04, 1.289856E-04, 2.311781E-06,3.145338E-05,7.605395E+09,0,15
77, 77,1,                 0, 1.719003E-04, 1.695863E-04, 2.314011E-06,3.148372E-05,7.612731E+09,0,3
95, 96,3,                 4, 1.108269E-04, 1.085069E-04, 2.319944E-06,3.156444E-05,7.632248E+09,0,63
94, 95,4,                 3, 1.131734E-04, 1.108269E-04, 2.346493E-06,3.192567E-05,7.719593E+09,0,63
96, 97,3,                 2, 1.085298E-04, 1.061717E-04, 2.358043E-06,3.208281E-05,7.757590E+09,0,35
37, 37,2,                 3, 7.284900E-04, 7.308591E-04, 2.369177E-06,3.223430E-05,7.794219E+09,1,35
94, 95,4,                 4, 1.131734E-04, 1.108033E-04, 2.370058E-06,3.224627E-05,7.797115E+09,0,1732191
57, 58,2,                 1, 3.072477E-04, 3.048768E-04, 2.370927E-06,3.225811E-05,7.799976E+09,0,15
74, 75,0,                 1, 1.836559E-04, 1.812829E-04, 2.373065E-06,3.228720E-05,7.807010E+09,0,3
92, 93,2,                 3, 1.180191E-04, 1.156454E-04, 2.373711E-06,3.229599E-05,7.809135E+09,0,35
87, 87,1,                 2, 1.343589E-04, 1.319661E-04, 2.392739E-06,3.255487E-05,7.871733E+09,0,15
94, 95,3,                 4, 1.131977E-04, 1.108033E-04, 2.394382E-06,3.257722E-05,7.877137E+09,0,63
76, 76,1,                 0, 1.764981E-04, 1.740909E-04, 2.407145E-06,3.275087E-05,7.919126E+09,0,3
93, 94,4,                 3, 1.156203E-04, 1.131977E-04, 2.422597E-06,3.296111E-05,7.969962E+09,0,63
95, 96,3,                 2, 1.108269E-04, 1.083940E-04, 2.432884E-06,3.310107E-05,8.003802E+09,0,35
93, 94,4,                 4, 1.156203E-04, 1.131734E-04, 2.446921E-06,3.329206E-05,8.049984E+09,0,1678235
91, 92,2,                 3, 1.206258E-04, 1.181734E-04, 2.452377E-06,3.336629E-05,8.067933E+09,0,35
99, 100,0,                 4, 1.024646E-04, 1.000000E-04, 2.464643E-06,3.353317E-05,8.108284E+09,0,9
73, 74,0,                 1, 1.887368E-04, 1.862649E-04, 2.471890E-06,3.363177E-05,8.132127E+09,0,3
93, 94,3,                 4, 1.156454E-04, 1.131734E-04, 2.472039E-06,3.363380E-05,8.132616E+09,0,63
86, 86,1,                 2, 1.375287E-04, 1.350511E-04, 2.477522E-06,3.370840E-05,8.150655E+09,0,15
56, 57,2,                 1, 3.183089E-04, 3.158090E-04, 2.499847E-06,3.401215E-05,8.224102E+09,0,15
92, 93,4,                 3, 1.181474E-04, 1.156454E-04, 2.502028E-06,3.404182E-05,8.231276E+09,0,63
75, 75,1,                 0, 1.812829E-04, 1.787775E-04, 2.505344E-06,3.408694E-05,8.242187E+09,0,3
94, 95,3,                 2, 1.131977E-04, 1.106868E-04, 2.510925E-06,3.416287E-05,8.260546E+09,0,35
92, 93,4,                 4, 1.181474E-04, 1.156203E-04, 2.527145E-06,3.438356E-05,8.313908E+09,0,1625411
90, 91,2,                 3, 1.233197E-04, 1.207852E-04, 2.534557E-06,3.448441E-05,8.338293E+09,0,35
98, 99,0,                 4, 1.045710E-04, 1.020304E-04, 2.540558E-06,3.456605E-05,8.358034E+09,0,9
98, 100,2,                 1, 1.040171E-04, 1.014733E-04, 2.543833E-06,3.461061E-05,8.368809E+09,0,15
92, 93,3,                 4, 1.181734E-04, 1.156203E-04, 2.553090E-06,3.473656E-05,8.399264E+09,0,63
85, 85,1,                 2, 1.408120E-04, 1.382456E-04, 2.566358E-06,3.491707E-05,8.442911E+09,0,15
36, 36,2,                 3, 7.694660E-04, 7.720381E-04, 2.572028E-06,3.499423E-05,8.461567E+09,1,35
72, 73,0,                 1, 1.940314E-04, 1.914552E-04, 2.576279E-06,3.505206E-05,8.475550E+09,0,3
91, 92,4,                 3, 1.207584E-04, 1.181734E-04, 2.584969E-06,3.517030E-05,8.504140E+09,0,63
93, 94,3,                 2, 1.156454E-04, 1.130531E-04, 2.592340E-06,3.527058E-05,8.528388E+09,0,35
74, 74,1,                 0, 1.862649E-04, 1.836559E-04, 2.608959E-06,3.549669E-05,8.583062E+09,0,3
91, 92,4,                 4, 1.207584E-04, 1.181474E-04, 2.610915E-06,3.552330E-05,8.589496E+09,0,1573707
97, 98,0,                 4, 1.067429E-04, 1.041233E-04, 2.619624E-06,3.564179E-05,8.618148E+09,0,9
89, 90,2,                 3, 1.261050E-04, 1.234845E-04, 2.620451E-06,3.565305E-05,8.620871E+09,0,35
97, 99,2,                 1, 1.061717E-04, 1.035490E-04, 2.622783E-06,3.568478E-05,8.628542E+09,0,15
91, 92,3,                 4, 1.207852E-04, 1.181474E-04, 2.637725E-06,3.588807E-05,8.677697E+09,0,63
55, 56,2,                 1, 3.299783E-04, 3.273400E-04, 2.638286E-06,3.589570E-05,8.679543E+09,0,15
84, 84,1,                 2, 1.442143E-04, 1.415548E-04, 2.659492E-06,3.618423E-05,8.749309E+09,0,15
90, 91,4,                 3, 1.234568E-04, 1.207852E-04, 2.671617E-06,3.634921E-05,8.789199E+09,0,63
92, 93,3,                 2, 1.181734E-04, 1.154961E-04, 2.677313E-06,3.642670E-05,8.807937E+09,0,35
71, 72,0,                 1, 1.995520E-04, 1.968654E-04, 2.686629E-06,3.655345E-05,8.838586E+09,0,3
90, 91,4,                 4, 1.234568E-04, 1.207584E-04, 2.698428E-06,3.671398E-05,8.877400E+09,0,1523111
96, 97,0,                 4, 1.089832E-04, 1.062812E-04, 2.702004E-06,3.676264E-05,8.889168E+09,0,9
96, 98,2,                 1, 1.083940E-04, 1.056890E-04, 2.705034E-06,3.680387E-05,8.899135E+09,0,15
88, 89,2,                 3, 1.289856E-04, 1.262753E-04, 2.710271E-06,3.687511E-05,8.916362E+09,0,35
73, 73,1,                 0, 1.914552E-04, 1.887368E-04, 2.718366E-06,3.698526E-05,8.942996E+09,0,3
90, 91,3,                 4, 1.234845E-04, 1.207584E-04, 2.726141E-06,3.709104E-05,8.968575E+09,0,63
83, 83,1,                 2, 1.477414E-04, 1.449842E-04, 2.757188E-06,3.751346E-05,9.070714E+09,0,15
89, 90,4,                 3, 1.262467E-04, 1.234845E-04, 2.762182E-06,3.758140E-05,9.087142E+09,0,63
91, 92,3,                 2, 1.207852E-04, 1.180191E-04, 2.766041E-06,3.763391E-05,9.099838E+09,0,35
54, 55,2,                 1, 3.423013E-04, 3.395142E-04, 2.787138E-06,3.792094E-05,9.169243E+09,0,15
95, 96,0,                 4, 1.112948E-04, 1.085069E-04, 2.787876E-06,3.793098E-05,9.171672E+09,0,9
89, 90,4,                 4, 1.262467E-04, 1.234568E-04, 2.789896E-06,3.795847E-05,9.178317E+09,0,1473611
95, 97,2,                 1, 1.106868E-04, 1.078960E-04, 2.790761E-06,3.797024E-05,9.181163E+09,0,15
35, 35,2,                 3, 8.139992E-04, 8.167979E-04, 2.798714E-06,3.807844E-05,9.207327E+09,1,35
70, 71,0,                 1, 2.053117E-04, 2.025083E-04, 2.803373E-06,3.814184E-05,9.222655E+09,0,3
87, 88,2,                 3, 1.319661E-04, 1.291619E-04, 2.804242E-06,3.815366E-05,9.225513E+09,0,35
89, 90,3,                 4, 1.262753E-04, 1.234568E-04, 2.818555E-06,3.834839E-05,9.272599E+09,0,63
72, 72,1,                 0, 1.968654E-04, 1.940314E-04, 2.833978E-06,3.855824E-05,9.323340E+09,0,3
88, 89,4,                 3, 1.291322E-04, 1.262753E-04, 2.856887E-06,3.886992E-05,9.398706E+09,0,63
90, 91,3,                 2, 1.234845E-04, 1.206258E-04, 2.858734E-06,3.889505E-05,9.404782E+09,0,35
82, 82,1,                 2, 1.513995E-04, 1.485398E-04, 2.859729E-06,3.890859E-05,9.408056E+09,0,15
94, 95,0,                 4, 1.136807E-04, 1.108033E-04, 2.877425E-06,3.914937E-05,9.466275E+09,0,9
94, 96,2,                 1, 1.130531E-04, 1.101729E-04, 2.880149E-06,3.918642E-05,9.475234E+09,0,15
88, 89,4,                 4, 1.291322E-04, 1.262467E-04, 2.885545E-06,3.925984E-05,9.492988E+09,0,1425195
86, 87,2,                 3, 1.350511E-04, 1.321485E-04, 2.902609E-06,3.949200E-05,9.549124E+09,0,35
88, 89,3,                 4, 1.291619E-04, 1.262467E-04, 2.915192E-06,3.966321E-05,9.590522E+09,0,63
69, 70,0,                 1, 2.113243E-04, 2.083973E-04, 2.926980E-06,3.982360E-05,9.629303E+09,0,3
53, 54,2,                 1, 3.553278E-04, 3.523804E-04, 2.947402E-06,4.010144E-05,9.696485E+09,0,15
89, 90,3,                 2, 1.262753E-04, 1.233197E-04, 2.955615E-06,4.021318E-05,9.723505E+09,0,35
87, 88,4,                 3, 1.321178E-04, 1.291619E-04, 2.955971E-06,4.021803E-05,9.724677E+09,0,63
71, 71,1,                 0, 2.025083E-04, 1.995520E-04, 2.956240E-06,4.022169E-05,9.725562E+09,0,3
81, 81,1,                 2, 1.551952E-04, 1.522278E-04, 2.967418E-06,4.037377E-05,9.762335E+09,0,15
93, 94,0,                 4, 1.161442E-04, 1.131734E-04, 2.970851E-06,4.042049E-05,9.773632E+09,0,9
93, 95,2,                 1, 1.154961E-04, 1.125227E-04, 2.973395E-06,4.045510E-05,9.782000E+09,0,15
87, 88,4,                 4, 1.321178E-04, 1.291322E-04, 2.985618E-06,4.062140E-05,9.822210E+09,0,1377851
85, 86,2,                 3, 1.382456E-04, 1.352400E-04, 3.005630E-06,4.089368E-05,9.888049E+09,0,35
87, 88,3,                 4, 1.321485E-04, 1.291322E-04, 3.016299E-06,4.103883E-05,9.923146E+09,0,63
34, 34,2,                 3, 8.625132E-04, 8.655661E-04, 3.052841E-06,4.153601E-05,1.004336E+10,1,35
88, 89,3,                 2, 1.291619E-04, 1.261050E-04, 3.056923E-06,4.159155E-05,1.005679E+10,0,35
68, 69,0,                 1, 2.176049E-04, 2.145470E-04, 3.057962E-06,4.160570E-05,1.006021E+10,0,3
86, 87,4,                 3, 1.352082E-04, 1.321485E-04, 3.059691E-06,4.162921E-05,1.006590E+10,0,63
92, 93,0,                 4, 1.186887E-04, 1.156203E-04, 3.068366E-06,4.174725E-05,1.009444E+10,0,9
92, 94,2,                 1, 1.180191E-04, 1.149484E-04, 3.070711E-06,4.177915E-05,1.010215E+10,0,15
80, 80,1,                 2, 1.591355E-04, 1.560549E-04, 3.080582E-06,4.191345E-05,1.013463E+10,0,15
70, 70,1,                 0, 2.083973E-04, 2.053117E-04, 3.085637E-06,4.198222E-05,1.015126E+10,0,3
86, 87,4,                 4, 1.352082E-04, 1.321178E-04, 3.090372E-06,4.204665E-05,1.016683E+10,0,1331567
98, 100,0,                 1, 1.045710E-04, 1.014733E-04, 3.097681E-06,4.214610E-05,1.019088E+10,0,3
84, 85,2,                 3, 1.415548E-04, 1.384412E-04, 3.113586E-06,4.236249E-05,1.024320E+10,0,35
52, 53,2,                 1, 3.691123E-04, 3.659921E-04, 3.120192E-06,4.245237E-05,1.026494E+10,0,15
86, 87,3,                 4, 1.352400E-04, 1.321178E-04, 3.122135E-06,4.247881E-05,1.027133E+10,0,63
87, 88,3,                 2, 1.321485E-04, 1.289856E-04, 3.162915E-06,4.303365E-05,1.040549E+10,0,35
85, 86,4,                 3, 1.384083E-04, 1.352400E-04, 3.168320E-06,4.310719E-05,1.042327E+10,0,63
91, 92,0,                 4, 1.213176E-04, 1.181474E-04, 3.170196E-06,4.313271E-05,1.042944E+10,0,9
91, 93,2,                 1, 1.206258E-04, 1.174535E-04, 3.172320E-06,4.316161E-05,1.043643E+10,0,15
97, 99,0,                 1, 1.067429E-04, 1.035490E-04, 3.193952E-06,4.345593E-05,1.050760E+10,0,3
67, 68,0,                 1, 2.241698E-04, 2.209729E-04, 3.196878E-06,4.349573E-05,1.051722E+10,0,3
79, 79,1,                 2, 1.632277E-04, 1.600281E-04, 3.199575E-06,4.353243E-05,1.052610E+10,0,15
85, 86,4,                 4, 1.384083E-04, 1.352082E-04, 3.200084E-06,4.353936E-05,1.052777E+10,0,1286331
69, 69,1,                 0, 2.145470E-04, 2.113243E-04, 3.222697E-06,4.384702E-05,1.060216E+10,0,3
98, 99,1,                 0, 1.056890E-04, 1.024646E-04, 3.224328E-06,4.386921E-05,1.060753E+10,0,3
83, 84,2,                 3, 1.449842E-04, 1.417574E-04, 3.226773E-06,4.390249E-05,1.061557E+10,0,35
85, 86,3,                 4, 1.384412E-04, 1.352082E-04, 3.232982E-06,4.398696E-05,1.063600E+10,0,63
86, 87,3,                 2, 1.352400E-04, 1.319661E-04, 3.273864E-06,4.454319E-05,1.077050E+10,0,35
90, 91,0,                 4, 1.240349E-04, 1.207584E-04, 3.276582E-06,4.458017E-05,1.077944E+10,0,9
90, 92,2,                 1, 1.233197E-04, 1.200413E-04, 3.278462E-06,4.460574E-05,1.078562E+10,0,15
84, 85,4,                 3, 1.417234E-04, 1.384412E-04, 3.282153E-06,4.465597E-05,1.079777E+10,0,63
96, 98,0,                 1, 1.089832E-04, 1.056890E-04, 3.294254E-06,4.482061E-05,1.083758E+10,0,3
51, 52,2,                 1, 3.837148E-04, 3.804080E-04, 3.306757E-06,4.499072E-05,1.087871E+10,0,15
84, 85,4,                 4, 1.417234E-04, 1.384083E-04, 3.315052E-06,4.510357E-05,1.090600E+10,0,1242131
78, 78,1,                 2, 1.674798E-04, 1.641550E-04, 3.324775E-06,4.523587E-05,1.093799E+10,0,15
97, 98,1,                 0, 1.078960E-04, 1.045710E-04, 3.325057E-06,4.523970E-05,1.093891E+10,0,3
33, 33,2,                 3, 9.154973E-04, 9.188360E-04, 3.338689E-06,4.542517E-05,1.098376E+10,1,35
66, 67,0,                 1, 2.310363E-04, 2.276920E-04, 3.344336E-06,4.550201E-05,1.100234E+10,0,3
82, 83,2,                 3, 1.485398E-04, 1.451943E-04, 3.345515E-06,4.551805E-05,1.100621E+10,0,35
84, 85,3,                 4, 1.417574E-04, 1.384083E-04, 3.349139E-06,4.556735E-05,1.101814E+10,0,63
68, 68,1,                 0, 2.209729E-04, 2.176049E-04, 3.367996E-06,4.582392E-05,1.108017E+10,0,3
89, 90,0,                 4, 1.268446E-04, 1.234568E-04, 3.387782E-06,4.609312E-05,1.114527E+10,0,9
89, 91,2,                 1, 1.261050E-04, 1.227156E-04, 3.389392E-06,4.611503E-05,1.115056E+10,0,15
85, 86,3,                 2, 1.384412E-04, 1.350511E-04, 3.390064E-06,4.612417E-05,1.115277E+10,0,35
95, 97,0,                 1, 1.112948E-04, 1.078960E-04, 3.398801E-06,4.624303E-05,1.118152E+10,0,3
83, 84,4,                 3, 1.451589E-04, 1.417574E-04, 3.401506E-06,4.627984E-05,1.119042E+10,0,63
96, 97,1,                 0, 1.101729E-04, 1.067429E-04, 3.430026E-06,4.666788E-05,1.128424E+10,0,3
83, 84,4,                 4, 1.451589E-04, 1.417234E-04, 3.435593E-06,4.674362E-05,1.130256E+10,0,1198955
77, 77,1,                 2, 1.719003E-04, 1.684437E-04, 3.456595E-06,4.702936E-05,1.137165E+10,0,15
81, 82,2,                 3, 1.522278E-04, 1.487576E-04, 3.470154E-06,4.721385E-05,1.141626E+10,0,35
83, 84,3,                 4, 1.451943E-04, 1.417234E-04, 3.470927E-06,4.722437E-05,1.141880E+10,0,63
65, 66,0,                 1, 2.382232E-04, 2.347222E-04, 3.501005E-06,4.763359E-05,1.151775E+10,0,3
88, 89,0,                 4, 1.297508E-04, 1.262467E-04, 3.504071E-06,4.767532E-05,1.152784E+10,0,9
88, 90,2,                 1, 1.289856E-04, 1.254802E-04, 3.505384E-06,4.769318E-05,1.153216E+10,0,15
94, 96,0,                 1, 1.136807E-04, 1.101729E-04, 3.507818E-06,4.772629E-05,1.154017E+10,0,3
50, 51,2,                 1, 3.992012E-04, 3.956927E-04, 3.508497E-06,4.773553E-05,1.154240E+10,0,15
84, 85,3,                 2, 1.417574E-04, 1.382456E-04, 3.511828E-06,4.778086E-05,1.155336E+10,0,35
67, 67,1,                 0, 2.276920E-04, 2.241698E-04, 3.522163E-06,4.792146E-05,1.158736E+10,0,3
82, 83,4,                 3, 1.487210E-04, 1.451943E-04, 3.526716E-06,4.798341E-05,1.160234E+10,0,63
95, 96,1,                 0, 1.125227E-04, 1.089832E-04, 3.539460E-06,4.815681E-05,1.164427E+10,0,3
82, 83,4,                 4, 1.487210E-04, 1.451589E-04, 3.562050E-06,4.846416E-05,1.171858E+10,0,1156791
76, 76,1,                 2, 1.764981E-04, 1.729026E-04, 3.595475E-06,4.891893E-05,1.182855E+10,0,15
82, 83,3,                 4, 1.487576E-04, 1.451589E-04, 3.598693E-06,4.896271E-05,1.183913E+10,0,63
80, 81,2,                 3, 1.560549E-04, 1.524538E-04, 3.601063E-06,4.899496E-05,1.184693E+10,0,35
93, 95,0,                 1, 1.161442E-04, 1.125227E-04, 3.621548E-06,4.927367E-05,1.191432E+10,0,3
87, 88,0,                 4, 1.327580E-04, 1.291322E-04, 3.625745E-06,4.933077E-05,1.192813E+10,0,9
87, 89,2,                 1, 1.319661E-04, 1.283394E-04, 3.626730E-06,4.934418E-05,1.193137E+10,0,15
83, 84,3,                 2, 1.451943E-04, 1.415548E-04, 3.639495E-06,4.951785E-05,1.197336E+10,0,35
99, 100,1,                 2, 1.035490E-04, 9.990007E-05, 3.648878E-06,4.964552E-05,1.200423E+10,0,15
94, 95,1,                 0, 1.149484E-04, 1.112948E-04, 3.653600E-06,4.970976E-05,1.201977E+10,0,3
81, 82,4,                 3, 1.524158E-04, 1.487576E-04, 3.658148E-06,4.977164E-05,1.203473E+10,0,63
32, 32,2,                 3, 9.735179E-04, 9.771792E-04, 3.661367E-06,4.981544E-05,1.204532E+10,1,35
64, 65,0,                 1, 2.457507E-04, 2.420831E-04, 3.667614E-06,4.990043E-05,1.206587E+10,0,3
66, 66,1,                 0, 2.347222E-04, 2.310363E-04, 3.685884E-06,5.014901E-05,1.212598E+10,0,3
81, 82,4,                 4, 1.524158E-04, 1.487210E-04, 3.694791E-06,5.027019E-05,1.215528E+10,0,1115627
49, 50,2,                 1, 4.156444E-04, 4.119175E-04, 3.726987E-06,5.070824E-05,1.226120E+10,0,15
81, 82,3,                 4, 1.524538E-04, 1.487210E-04, 3.732808E-06,5.078744E-05,1.228035E+10,0,63
79, 80,2,                 3, 1.600281E-04, 1.562895E-04, 3.738640E-06,5.086679E-05,1.229954E+10,0,35
92, 94,0,                 1, 1.186887E-04, 1.149484E-04, 3.740248E-06,5.088867E-05,1.230483E+10,0,3
75, 75,1,                 2, 1.812829E-04, 1.775410E-04, 3.741897E-06,5.091110E-05,1.231025E+10,0,15
86, 87,0,                 4, 1.358710E-04, 1.321178E-04, 3.753117E-06,5.106376E-05,1.234716E+10,0,9
86, 88,2,                 1, 1.350511E-04, 1.312974E-04, 3.753742E-06,5.107227E-05,1.234922E+10,0,15
98, 99,1,                 2, 1.056890E-04, 1.019274E-04, 3.761548E-06,5.117847E-05,1.237490E+10,0,15
93, 94,1,                 0, 1.174535E-04, 1.136807E-04, 3.772701E-06,5.133021E-05,1.241159E+10,0,3
82, 83,3,                 2, 1.487576E-04, 1.449842E-04, 3.773426E-06,5.134007E-05,1.241397E+10,0,35
80, 81,4,                 3, 1.562500E-04, 1.524538E-04, 3.796193E-06,5.164983E-05,1.248887E+10,0,63
80, 81,4,                 4, 1.562500E-04, 1.524158E-04, 3.834210E-06,5.216708E-05,1.261394E+10,0,1075451
63, 64,0,                 1, 2.536408E-04, 2.497958E-04, 3.844965E-06,5.231341E-05,1.264933E+10,0,3
65, 65,1,                 0, 2.420831E-04, 2.382232E-04, 3.859912E-06,5.251678E-05,1.269850E+10,0,3
91, 93,0,                 1, 1.213176E-04, 1.174535E-04, 3.864194E-06,5.257503E-05,1.271259E+10,0,3
80, 81,3,                 4, 1.562895E-04, 1.524158E-04, 3.873670E-06,5.270397E-05,1.274376E+10,0,63
97, 98,1,                 2, 1.078960E-04, 1.040171E-04, 3.878905E-06,5.277519E-05,1.276098E+10,0,15
78, 79,2,                 3, 1.641550E-04, 1.602717E-04, 3.883316E-06,5.283520E-05,1.277550E+10,0,35
85, 86,0,                 4, 1.390947E-04, 1.352082E-04, 3.886527E-06,5.287889E-05,1.278606E+10,0,9
85, 87,2,                 1, 1.382456E-04, 1.343589E-04, 3.886755E-06,5.288200E-05,1.278681E+10,0,15
74, 74,1,                 2, 1.862649E-04, 1.823685E-04, 3.896378E-06,5.301293E-05,1.281847E+10,0,15
